customerID,Probabilidad_Churn,Riesgo_Churn
3030-YDNRM,0.7103725328249024,Alto
7321-KKSDU,0.010162489480929732,Bajo
3402-XRIUO,0.17550675275149005,Bajo
3132-TVFDZ,0.23588210037290994,Bajo
8286-AFUYI,0.3414424436747268,Medio
8080-DDEMJ,0.48722692190156386,Alto
8356-WUAOJ,0.5313326933292437,Alto
6365-MTGZX,0.5189077397109976,Alto
1349-WXNGG,0.18117008071760493,Bajo
8058-DMYRU,0.4409808468511342,Alto
9350-ZXYJC,0.09265513010241266,Bajo
6990-YNRIO,0.04199697820814859,Bajo
8958-JPTRR,0.013007872993497763,Bajo
6959-GQEGV,0.17766885806010335,Bajo
3173-WSSUE,0.0012252302543053226,Bajo
1265-HVPZB,0.02175734876746566,Bajo
4115-UMJFQ,0.022167418753750383,Bajo
7369-TRPFD,0.04510642769411764,Bajo
1098-KFQEC,0.0028404733030070305,Bajo
7190-XHTWJ,0.017485510183810834,Bajo
0621-TWIEM,0.42000419984007537,Alto
3537-RYBHH,0.10777999589482884,Bajo
2485-ITVKB,0.706261648228662,Alto
3669-OYSJI,0.35739630758616087,Alto
1612-EOHDH,0.4431742538255679,Alto
6702-OHFWR,0.7082892222451689,Alto
5296-BFCYD,0.006879745888646668,Bajo
4510-PYUSH,0.09733700689750752,Bajo
9359-JANWS,0.005010088841143681,Bajo
7517-SAWMO,0.45052289386155286,Alto
4143-HHPMK,0.30861319137813964,Medio
3279-DYZQM,0.0013227140018690839,Bajo
7054-LGEQW,0.37790986631418017,Alto
0523-VNGTF,0.143692004860353,Bajo
9575-IWCAZ,0.11973936107030979,Bajo
7105-MXJLL,0.14611838204321853,Bajo
7064-FRRSW,0.4013274580732733,Alto
7940-UQQUG,0.09932497244633993,Bajo
0923-PNFUB,0.6149212835808818,Alto
3961-SXAXY,0.43834568000135515,Alto
7010-BRBUU,0.0017679148248304385,Bajo
3566-HJGPK,0.4584980057677492,Alto
3062-ICYZQ,0.2591745817989814,Medio
9938-PRCVK,0.005814729157305923,Bajo
0973-KYVNF,0.007911087792221298,Bajo
5129-HHMZC,0.027222537468045607,Bajo
9637-CDTKZ,0.05935438730336179,Bajo
3946-JEWRQ,0.32923849757549095,Medio
7873-CVMAW,0.01224568896821266,Bajo
0463-WZZKO,0.21774123848084825,Bajo
3494-JCHRQ,0.696502675118422,Alto
6474-FVJLC,0.7864985119940396,Alto
4524-QCSSM,0.2267363857740457,Bajo
5832-EXGTT,0.14905682211033564,Bajo
8840-DQLGN,0.3160056574604497,Medio
2039-JONDJ,0.04731593545576851,Bajo
7217-JYHOQ,0.09707100179744169,Bajo
6695-FRVEC,0.004703363149328434,Bajo
4547-LYTDD,0.5809250839534942,Alto
9894-QMIMJ,0.08496479294710392,Bajo
8069-YQQAJ,0.39766549503834026,Alto
6770-XUAGN,0.25386543069200357,Medio
4193-ORFCL,0.422730098145369,Alto
1636-NTNCO,0.647430915252972,Alto
3466-WAESX,0.2989233489818177,Medio
9281-PKKZE,0.29460372097428167,Medio
3638-VBZTA,0.013531371098995161,Bajo
7459-IMVYU,0.08467127744241817,Bajo
7776-QWNFX,0.18271411286306627,Bajo
6689-TCZHQ,0.6804449712193282,Alto
8563-OYMQY,0.502651346943109,Alto
0754-EEBDC,0.043490987135677964,Bajo
5777-ZPQNC,0.08305647615353962,Bajo
1951-IEYXM,0.013275837046907825,Bajo
3318-NMQXL,0.7611216807004128,Alto
3143-ILDAL,0.2854865487043945,Medio
1022-RKXDR,0.029192414386782096,Bajo
2361-FJWNO,0.03966631196803968,Bajo
2272-UOINI,0.31627018434364623,Medio
8232-UTFOZ,0.0017462479470452118,Bajo
3750-YHRYO,0.06581666377601755,Bajo
6637-KYRCV,0.5145344171100832,Alto
5668-MEISB,0.02358741913296327,Bajo
0129-QMPDR,0.012355608483381006,Bajo
7188-CBBBA,0.204627778321296,Bajo
5356-CSVSQ,0.4428541341706091,Alto
3221-CJMSG,0.1573565337457662,Bajo
4720-VSTSI,0.3229820132207977,Medio
3219-JQRSL,0.014784245188672104,Bajo
2801-NISEI,0.11138261841767856,Bajo
3946-MHCZW,0.3748950660975795,Alto
4623-ZKHLY,0.0946985711889057,Bajo
6732-VAILE,0.0197917383886877,Bajo
8201-AAXCB,0.28288522765119695,Medio
7696-CFTAT,0.0071656733848713,Bajo
1845-CSBRZ,0.491624498993423,Alto
2123-VSCOT,0.02097245457408035,Bajo
6651-AZVTJ,0.5037832438375419,Alto
4566-GOLUK,0.3463937817672959,Medio
2484-DGXPZ,0.05275475900027514,Bajo
2018-QKYGT,0.6846496401581349,Alto
2792-VPPET,0.2835595638918823,Medio
7409-JURKQ,0.20289284877816882,Bajo
3247-MHJKM,0.19619483406964736,Bajo
1964-SVLEA,0.05997755517254985,Bajo
4587-NUKOX,0.5308781289875455,Alto
7297-DVYGA,0.0109898609119657,Bajo
2239-CGBUZ,0.018238088584690698,Bajo
0854-UYHZD,0.027711557370276283,Bajo
7243-LCGGZ,0.19479632235795508,Bajo
8267-KFGYD,0.2036232039850386,Bajo
4890-VMUAV,0.019159246840978604,Bajo
9261-WDCAF,0.4121506851194191,Alto
3764-MNMOI,0.005837569293384166,Bajo
7442-YGZFK,0.5185302248896739,Alto
0420-BWTPW,0.3738907996185982,Alto
8229-BUJHX,0.0012286792280987086,Bajo
7449-HVPIV,0.3061863039986563,Medio
5504-WSIUR,0.06914628268391358,Bajo
8183-ONMXC,0.6599452293678442,Alto
8466-PZBLH,0.03699465613265958,Bajo
9614-RMGHA,0.2526655674934716,Medio
8735-IJJEG,0.24392350277053046,Bajo
0564-MUUQK,0.4346799351548126,Alto
5054-IEXZT,0.5886935291961513,Alto
5834-ASPWA,0.758121291869595,Alto
0701-RFGFI,0.3961308860255573,Alto
0019-EFAEP,0.05512041478943877,Bajo
5619-PTMIK,0.09988463968148721,Bajo
3737-XBQDD,0.4635736376464992,Alto
5882-CMAZQ,0.32964760666851073,Medio
5846-QFDFI,0.1973474778394253,Bajo
4445-KWOKW,0.050304470488685284,Bajo
3511-APPBJ,0.301845725868692,Medio
7967-HYCDE,0.4695464808735939,Alto
2430-RRYUW,0.01435139198455749,Bajo
3948-XHGNA,0.15523471827023913,Bajo
3723-BFBGR,0.22542044824637827,Bajo
0565-IYCGT,0.021439727404378564,Bajo
5447-WZAFP,0.20895084092418098,Bajo
5110-CHOPY,0.03219613095599307,Bajo
5445-UTODQ,0.7027754278300651,Alto
4425-OWHWB,0.05586577665561116,Bajo
7892-QVYKW,0.5118553551394696,Alto
9675-ICXCT,0.013231750341976687,Bajo
1024-VRZHF,0.6954461629487821,Alto
4703-MQYKT,0.023064511265627377,Bajo
9497-QCMMS,0.8527215421712238,Alto
5692-ICXLW,0.6102657741569472,Alto
0602-DDUML,0.013521159477437391,Bajo
2208-MPXIO,0.006506097580841521,Bajo
1960-UYCNN,0.7114810489065159,Alto
0348-SDKOL,0.33492837326172986,Medio
3190-FZATL,0.08583433062856403,Bajo
7336-RLLRH,0.10158984874157714,Bajo
4373-MAVJG,0.5361169957227517,Alto
8901-HJXTF,0.2930623348942334,Medio
7710-JSYOA,0.04132014189645477,Bajo
5419-KLXBN,0.3823448661591541,Alto
3424-NMNBO,0.28156411818094,Medio
9885-MFVSU,0.033159088965681024,Bajo
4514-GFCFI,0.7431849590582641,Alto
0607-MVMGC,0.0815043886001819,Bajo
3365-SAIGS,0.5794019505840443,Alto
9828-AOQLM,0.4618096204952406,Alto
8022-BECSI,0.03940279635174684,Bajo
8000-REIQB,0.7326366713924496,Alto
9993-LHIEB,0.005870564856889441,Bajo
0266-CLZKZ,0.07188129560520597,Bajo
7615-ESMYF,0.6845755731141641,Alto
3858-VOBET,0.5933526475072542,Alto
7020-OZKXZ,0.5060298301536106,Alto
3977-QCRSL,0.16592494532441338,Bajo
0017-DINOC,0.013322342319922532,Bajo
1447-PJGGA,0.16487311622354245,Bajo
8565-CLBZW,0.5988950661375342,Alto
9139-WQQDY,0.19436314293227563,Bajo
0224-HJAPT,0.48654811742997844,Alto
8086-OVPWV,0.7318741294289017,Alto
9430-FRQOC,0.507214760412978,Alto
7639-OPLNG,0.009789547570764362,Bajo
3074-GQWYX,0.6528016258685339,Alto
1492-QGCLU,0.09287519820865034,Bajo
6845-RGTYS,0.36591260042004387,Alto
7328-OWMOM,0.01739587766941263,Bajo
4418-LZMSV,0.11852036970179378,Bajo
5155-AZQPB,0.17228296931259016,Bajo
8861-HGGKB,0.6712436628236048,Alto
1087-GRUYI,0.008814469332887263,Bajo
7065-YUNRY,0.4592087236348873,Alto
7694-VLBWQ,0.21869457204611417,Bajo
2546-KZAAT,0.05486351911486339,Bajo
0181-RITDD,0.03245238017879916,Bajo
5989-PGKJB,0.5837884347240112,Alto
4795-KTRTH,0.7302586341431605,Alto
8272-ONJLV,0.47983224371819355,Alto
1488-PBLJN,0.049467791511064965,Bajo
0308-GIQJT,0.1121113178324707,Bajo
3778-FOAQW,0.036157273847595484,Bajo
4452-ROHMO,0.03197112814027996,Bajo
6481-OGDOO,0.06932736506975334,Bajo
3090-LETTY,0.22420950499604161,Bajo
5349-AZPEW,0.41663054005644623,Alto
3753-TSEMP,0.6365734985850192,Alto
8305-VHZBZ,0.25286495234099393,Medio
9720-JJJOR,0.03147428729011849,Bajo
8100-HZZLJ,0.09738759885695047,Bajo
8775-ERLNB,0.7371453984828577,Alto
8309-IEYJD,0.6769427967847379,Alto
9172-JITSM,0.5617536489113135,Alto
6298-QDFNH,0.5624083786552877,Alto
7398-HPYZQ,0.012963756240494355,Bajo
3546-GHEAE,0.04792937504309661,Bajo
7361-YPXFS,0.14610881899449438,Bajo
6557-BZXLQ,0.5283910338050957,Alto
2550-QHZGP,0.08314817516877962,Bajo
7519-JTWQH,0.08390374220677405,Bajo
2538-OIMXF,0.46175133336259006,Alto
8543-MSDMF,0.4846420563731655,Alto
9961-JBNMK,0.6152873652154177,Alto
1170-SASML,0.17503616752675613,Bajo
4872-JCVCA,0.005877210227049359,Bajo
5346-BZCHP,0.0014737458147578292,Bajo
2038-LLMLM,0.47479414192121755,Alto
6173-ITPWD,0.30828061038334703,Medio
9734-UYXQI,0.5948111545174677,Alto
1216-BGTSP,0.3284229679675284,Medio
4138-NAXED,0.1964909581262073,Bajo
2189-UXTKY,0.3215317679871402,Medio
0744-BIKKF,0.01182729485626787,Bajo
7483-IQWIB,0.4692742488286844,Alto
5248-KWLAR,0.013854668257221502,Bajo
4958-GZWIY,0.3254146467840043,Medio
7996-MHXLW,0.004322356661787721,Bajo
7833-PKIHD,0.03252059213686492,Bajo
7061-OVMIM,0.018869553316622878,Bajo
5153-RTHKF,0.4971981196563872,Alto
1852-QSWCD,0.003947070281803594,Bajo
4832-VRBMR,0.25338719995169895,Medio
9079-LWTFD,0.17028900985406606,Bajo
6356-ELRKD,0.6859998307072475,Alto
8624-GIOUT,0.07678092884745613,Bajo
3392-EHMNK,0.03328692282782695,Bajo
5986-WWXDV,0.011537332436908472,Bajo
3061-BCKYI,0.11006468165329523,Bajo
6179-GJPSO,0.25000169919539666,Medio
7901-TBKJX,0.559834838513971,Alto
7228-PAQPD,0.11609253378626874,Bajo
3177-LASXD,0.6195231433594958,Alto
7746-QYVCO,0.0850362019621351,Bajo
5804-HYIEZ,0.2659665419915966,Medio
9919-FZDED,0.028282694694320532,Bajo
5934-TSSAU,0.36584321847791357,Alto
3486-KHMLI,0.08339825957204887,Bajo
4897-QSUYC,0.25293819840203446,Medio
1084-UQCHV,0.4693807789246537,Alto
8290-YWKHZ,0.7052320814144849,Alto
2955-BJZHG,0.4857765753473595,Alto
3806-DXQOM,0.4796239731330292,Alto
6784-XYJAE,0.11192462359489395,Bajo
3933-DQPWX,0.014771746753355288,Bajo
6661-EIPZC,0.06495108625871772,Bajo
8957-THMOA,0.003554089364683196,Bajo
2251-PYLPB,0.008444078255600012,Bajo
5555-RNPGT,0.12877716323810406,Bajo
1057-FOGLZ,0.09205741608432987,Bajo
9300-RENDD,0.7396348743859084,Alto
0761-AETCS,0.2424851972860969,Bajo
8087-LGYHQ,0.7316191351102257,Alto
4137-BTIKL,0.56595898651582,Alto
2190-BCXEC,0.2827661828156245,Medio
6227-FBDXH,0.16498637592115845,Bajo
2153-MREFK,0.23831921245315338,Bajo
2911-WDXMV,0.48415448863157395,Alto
7206-PQBBZ,0.6652447737346939,Alto
3106-ULWFW,0.6874597879224512,Alto
0925-VYDLG,0.679960449407581,Alto
4547-FZJWE,0.01921211503818573,Bajo
7422-WNBTY,0.5653917923255434,Alto
0842-IWYCP,0.07181243665744749,Bajo
3521-HTQTV,0.015861724174741184,Bajo
3744-ZBHON,0.22205613431537263,Bajo
3373-DIUUN,0.011657855856056729,Bajo
8383-SGHJU,0.05894592531717697,Bajo
7607-QKKTJ,0.20619193638418268,Bajo
7707-PYBBH,0.05951879785347567,Bajo
8984-HPEMB,0.08994502703273574,Bajo
4349-GFQHK,0.5211882189614002,Alto
4139-DETXS,0.006923294598293888,Bajo
9779-DPNEJ,0.5247038272397574,Alto
9805-FILKB,0.010964610742678972,Bajo
5793-YOLJN,0.0031583704922351725,Bajo
0673-IGUQO,0.19570748097328278,Bajo
4123-FCVCB,0.27464507548405126,Medio
8819-IMISP,0.48283276269804304,Alto
7802-EFKNY,0.6256791980694127,Alto
8311-UEUAB,0.03266268383712414,Bajo
5858-EAFCZ,0.3823374097391336,Alto
8035-BUYVG,0.08201478559316137,Bajo
1163-ONYEY,0.11577546362090646,Bajo
9787-XVQIU,0.7584614595944748,Alto
8945-MUQUF,0.19943999629383843,Bajo
5656-MJEFC,0.018560016905365503,Bajo
6082-OQFBA,0.029492838706716526,Bajo
8051-HJRLT,0.7311799916602314,Alto
8974-OVACP,0.19625597674374562,Bajo
4010-YLMVT,0.3028419591741626,Medio
1379-FRVEB,0.619087833382588,Alto
8612-GXIDD,0.049648483662397574,Bajo
6288-CHQJB,0.008705708229195959,Bajo
8160-HOWOX,0.5654710191598213,Alto
3023-GFLBR,0.35158972135953964,Alto
6648-INWPS,0.10179148850894655,Bajo
4223-BKEOR,0.07782306853386575,Bajo
4079-VTGLK,0.16543867416392807,Bajo
1763-WQFUK,0.3303335062272892,Medio
1391-UBDAR,0.5416786662557973,Alto
8894-JVDCV,0.12820347086934414,Bajo
2023-VQFDL,0.11568211661916827,Bajo
1345-GKDZZ,0.12646925719009344,Bajo
2014-MKGMH,0.42001601304686403,Alto
5628-FCGYG,0.671331761333332,Alto
2560-WBWXF,0.003612737074651844,Bajo
0248-IPDFW,0.602488564030559,Alto
7978-DKUQH,0.49669466726870193,Alto
4335-UPJSI,0.015357148145587874,Bajo
0524-IAVZO,0.6184578228300389,Alto
2737-YNGYW,0.662307121297042,Alto
1784-EZDKJ,0.290093141032467,Medio
9297-FVVDH,0.032936435398008695,Bajo
8007-YYPWD,0.0395824920781056,Bajo
7101-HRBLJ,0.008781986807325103,Bajo
5159-YFPKQ,0.684796795036729,Alto
6635-CPNUN,0.43124607699590806,Alto
4021-RQSNY,0.7416766077287562,Alto
5453-YBTWV,0.021712896641334103,Bajo
5039-LZRQT,0.06194877610407615,Bajo
2931-VUVJN,0.1069198503950349,Bajo
9061-TIHDA,0.8052915833099346,Alto
8699-ASUFO,0.7086381201599754,Alto
6418-PIQSP,0.013637443383132738,Bajo
8220-OCUFY,0.09111549083209695,Bajo
3995-WFCSM,0.47709563928093984,Alto
1895-QTKDO,0.36376157313073476,Alto
2038-OEQZH,0.6397032106674868,Alto
1178-PZGAB,0.04218061994788174,Bajo
7927-AUXBZ,0.3422243769769435,Medio
2626-VEEWG,0.0020691112451708318,Bajo
2878-RMWXY,0.07182699960133511,Bajo
1657-DYMBM,0.004193393316667982,Bajo
7311-MQJCH,0.11588162735743826,Bajo
7375-WMVMT,0.04481496780751816,Bajo
1136-XGEQU,0.06482057691630545,Bajo
2530-FMFXO,0.14310828552080904,Bajo
6844-DZKRF,0.3226567882126428,Medio
4695-WJZUE,0.8176229043977112,Alto
7619-ODSGN,0.17486344442553953,Bajo
5970-GHJAW,0.0044660005121960845,Bajo
8879-XUAHX,0.09706789485793724,Bajo
3689-MOZGR,0.24320678847418778,Bajo
4195-PNGZS,0.0020597332864207983,Bajo
5003-XZWWO,0.01819466168750856,Bajo
3988-RQIXO,0.8030068069189579,Alto
7622-FWGEW,0.02251215770059049,Bajo
6922-NCEDI,0.007363226591028824,Bajo
2514-GINMM,0.7407056689447163,Alto
9891-NQDBD,0.04149276411576265,Bajo
6131-IUNXN,0.0689565234573525,Bajo
8548-AWOFC,0.068825279780287,Bajo
9798-DRYDS,0.13258509055351775,Bajo
8532-UEFWH,0.005407319885271613,Bajo
6296-DDOOR,0.16599425432942452,Bajo
7951-VRDVK,0.04275428107308684,Bajo
5931-FLJJF,0.6330359499863722,Alto
4815-YOSUK,0.055775364439053246,Bajo
2659-VXMWZ,0.173838660015787,Bajo
0380-NEAVX,0.40911636097323123,Alto
3207-OYBWH,0.35274870483111326,Alto
4285-GYRQC,0.6998787257761198,Alto
7216-EWTRS,0.850612666981125,Alto
4365-MSDYN,0.17967651033370133,Bajo
7036-TYDEC,0.09309322558272441,Bajo
5802-ADBRC,0.2593581264268493,Medio
8076-FEZKJ,0.07267832227045659,Bajo
5197-YPYBZ,0.03644493307097185,Bajo
8337-MSSXB,0.5997394819074245,Alto
4312-GVYNH,0.009560256060877195,Bajo
8495-LJDFO,0.2713993606763702,Medio
0839-JTCUD,0.011792386316349305,Bajo
5494-WOZRZ,0.010711508852201759,Bajo
1302-UHBDD,0.6170461610646283,Alto
2234-EOFPT,0.010347460063584031,Bajo
8619-IJNDK,0.0026999299853596817,Bajo
8378-LKJAF,0.5014793179952732,Alto
8182-BJDSI,0.5931937797711568,Alto
2528-HFYZX,0.5609843916780615,Alto
1153-GNOLC,0.19227179178098178,Bajo
3298-QEICA,0.033364701420990524,Bajo
0788-DXBFY,0.008508877507813805,Bajo
3597-YASZG,0.0950040268773145,Bajo
3496-LFSZU,0.6031147959586519,Alto
5242-UOWHD,0.00524293676414308,Bajo
2482-CZGBB,0.6262851755166843,Alto
6479-SZPLM,0.007815720980902899,Bajo
8097-VBQTZ,0.0496021847128244,Bajo
4500-HKANN,0.03894672637196198,Bajo
9917-KWRBE,0.06298784527090741,Bajo
3420-ZDBMA,0.643420078678427,Alto
2212-LYASK,0.14943607276279625,Bajo
1393-IMKZG,0.6857419277577456,Alto
8069-RHUXK,0.004042852973799073,Bajo
3398-GCPMU,0.016036293214234675,Bajo
2908-WGAXL,0.00570940411205814,Bajo
3378-AJRAO,0.018410243623009557,Bajo
1013-QCWAM,0.46208477692534616,Alto
0866-QLSIR,0.05122495573893287,Bajo
6050-FFXES,0.07176272689161495,Bajo
7181-BQYBV,0.7065317739015518,Alto
0362-RAOQO,0.008051568434816293,Bajo
9554-DFKIC,0.135305714611897,Bajo
5527-ACHSO,0.293491071588693,Medio
0829-DDVLK,0.051638044582289544,Bajo
1399-UBQIU,0.5314305409928469,Alto
1813-JLKWR,0.0032375464234603284,Bajo
0336-PIKEI,0.006349624538583436,Bajo
7322-OCWHC,0.031245993294255456,Bajo
9537-VHDTA,0.22662782227083136,Bajo
4957-TIALW,0.040206856935547236,Bajo
2054-PJOCK,0.050266394154188154,Bajo
9150-HEPMB,0.019880876247353976,Bajo
9030-QGZNL,0.04447689205240501,Bajo
6204-IEUXJ,0.405116868834101,Alto
3126-WQMGH,0.1247370852388989,Bajo
4529-CKBCL,0.7316394964120155,Alto
2506-CLAKW,0.36112819136672764,Alto
7176-WRTNX,0.05641153257398655,Bajo
1583-IHQZE,0.589226055115903,Alto
5732-IKGQH,0.14406516037378056,Bajo
9239-GZHZE,0.06035346953962217,Bajo
7205-BAIAD,0.010829183238492518,Bajo
0151-ONTOV,0.5579511307940799,Alto
4140-MUHUG,0.7517881934741237,Alto
0093-EXYQL,0.5640050444992364,Alto
8064-RAVOH,0.45485437730928463,Alto
0219-QAERP,0.024605072983784643,Bajo
0320-JDNQG,0.38101609405643383,Alto
7180-PISOG,0.7128646390059427,Alto
9168-INPSZ,0.4651271486993705,Alto
3571-RFHAR,0.3401164113211448,Medio
0015-UOCOJ,0.3971939167273856,Alto
5334-AFQJB,0.003747442667956937,Bajo
2754-SDJRD,0.686665506764743,Alto
9578-VRMNM,0.42238824702524497,Alto
1587-FKLZB,0.37209285776827217,Alto
6140-QNRQQ,0.6345757822428636,Alto
8963-JLGJT,0.21039605729694735,Bajo
4307-KTUMW,0.2926105637913104,Medio
1465-LNTLJ,0.366212571837877,Alto
5440-FLBQG,0.0991496995632884,Bajo
2135-DQWAQ,0.6113222597970068,Alto
4056-QHXHZ,0.03845654928540006,Bajo
7470-MCQTK,0.5646791240490499,Alto
7488-MXJIV,0.7774638797651854,Alto
7401-JIXNM,0.016975834472563255,Bajo
9339-FIIJL,0.017619258847481212,Bajo
2027-FECZV,0.7408057819070089,Alto
2672-DZUOY,0.66782465612997,Alto
4706-DGAHW,0.4869178046714384,Alto
3870-MQAMG,0.2061055850628109,Bajo
6670-MFRPK,0.046710483931372594,Bajo
6177-PEVRA,0.011440352047207773,Bajo
4800-CZMPC,0.1794754172633924,Bajo
4813-HQMGZ,0.671566881504544,Alto
7579-KKLOE,0.01591940713643336,Bajo
7377-DMMRI,0.40785685626488183,Alto
8402-EIVQS,0.10227545513042362,Bajo
4947-DSMXK,0.4773711707549828,Alto
7245-NIIWQ,0.6806605206534644,Alto
0002-ORFBO,0.13779049356859804,Bajo
3324-OIRTO,0.07497961224791318,Bajo
5414-OFQCB,0.08545159223736885,Bajo
4967-WPNCF,0.012068690243641718,Bajo
8552-OBVRU,0.28684975957656117,Medio
8499-BRXTD,0.04879541153017461,Bajo
9154-QDGTH,0.22433440896899334,Bajo
8197-BFWVU,0.013697400223541966,Bajo
2577-GVSIL,0.11307570269845729,Bajo
9367-OIUXP,0.17122813446586743,Bajo
6770-UAYGJ,0.00621520279581588,Bajo
6463-HHXJR,0.031714347783677425,Bajo
7928-VJYAB,0.5929503266999464,Alto
1187-WILMM,0.017382451352017776,Bajo
9776-OJUZI,0.30169249885756716,Medio
1306-RPWXZ,0.0038215552068662107,Bajo
8949-JTMAY,0.6184858045751072,Alto
2774-LVQUS,0.6126883237823627,Alto
3097-PYWXL,0.22755275587383772,Bajo
2266-SJNAT,0.10637552127030206,Bajo
0869-PAPRP,0.510160674651264,Alto
4238-JSSWH,0.5281715979178053,Alto
2972-YDYUW,0.13305877801786137,Bajo
1104-FEJAM,0.23556450432198792,Bajo
2809-ILCYT,0.06714188764797241,Bajo
5499-ECUTN,0.05058634748832518,Bajo
4981-FLTMF,0.022677714315172993,Bajo
9121-PHQSR,0.6795618220370506,Alto
3113-IWHLC,0.30897045728527756,Medio
3211-ILJTT,0.47894560275885306,Alto
4612-THJBS,0.26700576525415365,Medio
4277-BWBML,0.001101079080104554,Bajo
4094-NSEDU,0.7638711070651575,Alto
0234-TEVTT,0.03743468872660376,Bajo
4304-TSPVK,0.04940159972565474,Bajo
1552-AAGRX,0.3184874163268081,Medio
2637-FKFSY,0.4404321819219901,Alto
9796-MVYXX,0.07809332496496346,Bajo
7874-ECPQJ,0.16687112720327496,Bajo
0020-INWCK,0.06344592335686942,Bajo
7089-RKVSZ,0.08599492601176353,Bajo
2683-JXWQQ,0.027709596547917433,Bajo
9548-ZMVTX,0.021145491343385,Bajo
8739-XNIKG,0.7766416509704424,Alto
9755-JHNMN,0.008101865053637865,Bajo
3981-QSVQI,0.17609965825174248,Bajo
2789-HQBOU,0.724457355868541,Alto
9424-CMPOG,0.034106265762573446,Bajo
5067-WJEUN,0.006023205253543863,Bajo
3450-WXOAT,0.09498016872238566,Bajo
9251-WNSOD,0.0271934237777534,Bajo
6974-DAFLI,0.009664871435290925,Bajo
2616-UUTFK,0.18714876399881578,Bajo
7064-JHXCE,0.0019765595519832674,Bajo
5103-MHMHY,0.31684197555497867,Medio
7989-AWGEH,0.11454674166864505,Bajo
4373-VVHQL,0.52591404978713,Alto
4559-UWIHT,0.6407418008725326,Alto
7268-IGMFD,0.481229299704917,Alto
1846-XWOQN,0.732151668875176,Alto
0235-KGSLC,0.663088950536192,Alto
6650-BWFRT,0.06548892658132316,Bajo
9570-KYEUA,0.041042368783528446,Bajo
6993-YGFJV,0.06468352214798208,Bajo
2712-SYWAY,0.3745118548838734,Alto
0730-BGQGF,0.009732537150273536,Bajo
5498-IBWPI,0.011865278039829763,Bajo
9101-NTIXF,0.1900953750786328,Bajo
0013-SMEOE,0.050969626397240286,Bajo
9314-QDMDW,0.2778936937198485,Medio
9308-ANMVE,0.0626434603522146,Bajo
2884-GBPFB,0.4018915732252146,Alto
3757-NJYBX,0.5303193874826249,Alto
3413-DHLPB,0.21977646159723682,Bajo
7649-PHJVR,0.06880972394497652,Bajo
6114-TCFID,0.044268568115940446,Bajo
3787-TRIAL,0.36221337611768334,Alto
2573-GYRUU,0.4470139812968619,Alto
5156-UMKOW,0.38937708140684274,Alto
1247-QBVSH,0.06124888222370373,Bajo
6734-GMPVK,0.716452731898292,Alto
9822-OAOVB,0.5736056906793144,Alto
6161-ERDGD,0.030088305580567517,Bajo
1226-JZNKR,0.08032770193332554,Bajo
7318-EIVKO,0.585902379393224,Alto
3771-PZOBW,0.6027138039330631,Alto
5136-KCKGI,0.2936451430110383,Medio
8231-BSWXX,0.08103015588067224,Bajo
6486-LHTMA,0.49395819797408436,Alto
4083-BFNYK,0.18101249744263295,Bajo
3722-WPXTK,0.7799867212514615,Alto
7389-KBFIT,0.48625589063023095,Alto
7176-WIONM,0.5744671515673379,Alto
5141-ZUVBH,0.2603075197517486,Medio
1089-HDMKP,0.25841873546890165,Medio
7623-HKYRK,0.1256531631456747,Bajo
0310-SUCIN,0.021321789578668978,Bajo
5197-PYEPU,0.1492889612104266,Bajo
2929-ERCFZ,0.6908105471125441,Alto
7548-SEPYI,0.7169525728263488,Alto
8835-VSDSE,0.6923855525845967,Alto
6619-RPLQZ,0.005146773527901808,Bajo
3275-RHRNE,0.1309206922172705,Bajo
3503-TYDAY,0.317367653029347,Medio
6901-GOGZG,0.028127604667860653,Bajo
1623-NLDOT,0.04134740081381402,Bajo
7021-XSNYE,0.07676452867567583,Bajo
9621-OUPYD,0.04312913404803795,Bajo
9898-KZQDZ,0.49916071210897506,Alto
8982-NHAVY,0.450029383626455,Alto
4307-KWMXE,0.3304467526118473,Medio
0141-YEAYS,0.4866725350266762,Alto
2450-ZKEED,0.10750583611102296,Bajo
3694-DELSO,0.3583805473565115,Alto
3893-JRNFS,0.07308333245020543,Bajo
9603-OAIHC,0.7324395087653887,Alto
1133-KXCGE,0.04886309325734173,Bajo
5236-PERKL,0.1155788633032346,Bajo
0142-GVYSN,0.10487114749532071,Bajo
1049-FYSYG,0.35677732599546025,Alto
7854-FOKSF,0.6373648993668423,Alto
2519-FAKOD,0.483012499993757,Alto
8406-LNMHF,0.075728619305775,Bajo
1821-BUCWY,0.042505084062508434,Bajo
8263-JQAIK,0.6390935733802485,Alto
0023-UYUPN,0.021994964941725086,Bajo
8314-DPQHL,0.16281906556662615,Bajo
1465-WCZVT,0.14760298479679404,Bajo
9481-SFCQY,0.3025868334711607,Medio
6360-SVNWV,0.29003302853615653,Medio
0567-GGCAC,0.24150078759381893,Bajo
7089-IVVAZ,0.5346682279453117,Alto
8884-MRNSU,0.03638053551628663,Bajo
2171-UDMFD,0.04626943435693004,Bajo
9050-IKDZA,0.6413073620810724,Alto
2205-YMZZJ,0.7914924194115572,Alto
9802-CAQUT,0.04858519362741756,Bajo
1254-IZEYF,0.6828860952585576,Alto
0187-WZNAB,0.20235006773117745,Bajo
9492-TOKRI,0.5686845732370988,Alto
1475-VWVDO,0.6453789886249979,Alto
